data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
#event+id,#country+code,#event+code,#event+code,#date+occurred,#date+year,#meta+time_precision,#event+type,#event+subtype,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,#geo+precision+code,#meta+source,,#description,#affected+killed,#date+updated,#country+code
5602554,356,IND50360,50360,11/04/2019,2019,1,Riots,Mob violence,Rioters (India),"TDP: Telugu Desam Party; YSRCP: Yuvajana, Sramika, Rythu Congress Party",5,Rioters (India),"YSRCP: Yuvajana, Sramika, Rythu Congress Party",5,55,Southern Asia,India,Andhra Pradesh,Prakasam,Ongole,Ongole,15.5016,80.0409,1,Deccan Chronicle,National,"On 11 Apr, in Ongole (Prakasam, AP), TDP and YSRCP workers clashed during the AP general elections after the polling stopped at the Saint Theresa High School because of the absence of TDP agents at the polling booth. Police resorted to lathi-charge to disperse the clashing groups. At least one person was injured. [size=no report]",0,1563366776,IND
5602435,356,IND50241,50241,11/04/2019,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Haryana,Panipat,Samalkha,Pasina Kalan,29.294,77.011,1,Chandigarh Tribune,Subnational,"On 11 April, residents locked the main gate of the government middle school and demonstrated in Pasina Kalan village (Panipat, Haryana) to demand action against a teacher who had assaulted the headmaster. [size=no report]",0,1563366776,IND
5602549,356,IND50355,50355,11/04/2019,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Andhra Pradesh,Krishna,Vijayawada,Vijayawada,16.5074,80.6466,2,Hans India,Subnational,"On 11 Apr, in Vijayawada area (Krishna, AP), voters staged a protest and raised slogans against the Prime Minister and the Election Commission after Electronic Voting Machines (EVMs) did not function at Shramik Vidyapeet, Andhra Loyola College, and Boyapati VMC School polling stations during the AP general elections. A voter also locked a polling station at Mogulrajapuram. [size=no report]",0,1563366776,IND
5602439,356,IND50245,50245,11/04/2019,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,NCT of Delhi,South Delhi,,Delhi-Greater Kailash,28.5436,77.2391,1,Hindustan Times,National,"On 11 April, hundreds of parents shouted slogans and demonstrated on the campus of KR Mangalam School in Delhi-Greater Kailash (South Delhi, NCT of Delhi) to oppose the increase in fees. Teachers responded by shouting slogans for parents to get out. [size=hundreds]",0,1563366776,IND
5609742,586,PAK48693,48693,11/04/2019,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Students (Pakistan),6,,,0,60,Southern Asia,Pakistan,Sindh,Shikarpur,Shikarpur,Shikarpur,27.957,68.6378,1,Daily Times (Pakistan),National,"On April 11, students from Shah Abdul Latif University, Khairpur along with the family member of a female student, who allegedly faced sexual harassment from her neighbour, staged a protest in Shikarpur city (Shikarpur, Sindh), against the alleged incident of sexual harassment. [size=no report]",0,1563366791,PAK
5609751,586,PAK48702,48702,11/04/2019,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Women (Pakistan),6,,,0,60,Southern Asia,Pakistan,Khyber Pakhtunkhwa,Torghar,Torghar,Judba,34.6924,72.8717,1,Daily Today's Muslim Peshawar,Subnational,"On April 11, female students of a primary school staged a rally in the main market of Judba town (Torghar, KP), demanding upgrading of their school to middle and high school level. [size=no report]",0,1563366791,PAK
5602607,356,IND50413,50413,11/04/2019,2019,1,Violence against civilians,Sexual violence,Police Forces of India (2014-) Central Reserve Police Force,,1,Civilians (India),Students (India); Women (India),7,17,Southern Asia,India,West Bengal,Darjeeling,Siliguri,Siliguri,26.7272,88.3984,2,Times of India,National,"On April 11, a group of female students of a Habra college returning home from an excursion were molested inside a reserved air-conditioned train compartment by CRPF troopers, near the station in Siliguri city (Darjeeling, West Bengal).",0,1563366776,IND
5559805,384,CDI1873,1873,11/04/2019,2019,1,Violence against civilians,Attack,Agboville Communal Militia (Ivory Coast),,4,Civilians (Ivory Coast),Abbey Ethnic Group (Ivory Coast); Students (Ivory Coast),7,47,Western Africa,Ivory Coast,Agneby-Tiassa,Agboville,Agboville,Agboville,5.9342,-4.2214,1,Conseil National des Droits de l'Homme; Koaci News,National,"On April 11, a highschool Abbey student was severely beaten by unidentified young men in front of Agboville Modern highschool. ",0,1563305267,CIV
5415906,760,SYR58773,58773,10/04/2019,2019,1,Strategic developments,Arrests,Military Forces of Syria (2000-),,1,Civilians (Syria),,7,17,Middle East,Syria,Rural Damascus,Al Qutayfah,Jirud,Jirud,33.8068,36.7398,1,The Syrian Observatory for Human Rights,Other,"Arrests: As reported on 10 April, 2019, regime forces carried out a security operation during the past 48 hours in Jirud in Rural Damascus, namely in the town's western sector, following anti-regime graffiti at a primary school. 9 young males were arrested.",0,1561470734,SYR
5126956,384,CDI1850,1850,10/04/2019,2019,1,Protests,Protest with intervention,Protesters (Ivory Coast),Students (Ivory Coast),6,Police Forces of Ivory Coast (2011-),Students (Ivory Coast),1,16,Western Africa,Ivory Coast,District Autonome D'Abidjan,Abidjan,Abidjan,Cocody,5.335,-4.004,1,Koaci News,National,"On April 10, students from Adjame village attempted to force students to leave their classrooms in College Moderne area, Cocody. Police intervened to disperse them. [size=no report]",0,1555346747,CIV
5127719,4,AFG17467,17467,10/04/2019,2019,1,Violence against civilians,Attack,Military Forces of Afghanistan (2004-) Special Forces,,1,Civilians (Afghanistan),Teachers (Afghanistan),7,17,Southern Asia,Afghanistan,Kandahar,Panjwaye,,Talukan,31.4628,65.3253,1,New York Times,International,"On 10-April-2019, 1 civilian who was a school principal was killed and 5 others were arrested by Afghan Special Forces in the Talukan area of Panjwaye district, Kandahar province.",1,1555367767,AFG
5128509,422,LBN1061,1061,10/04/2019,2019,2,Protests,Peaceful protest,Protesters (Lebanon),Students (Lebanon),6,,,0,60,Middle East,Lebanon,South,Tyr,,Tyr,33.2733,35.1939,1,Al Nour,National,"As reported on April 10 2019, a secondary school in Tyre, held a march in support of citizens affected by the floods that hit several areas of Iran. [size=no report]",0,1555367768,LBN
5588026,50,BGD14874,14874,10/04/2019,2019,1,Protests,Peaceful protest,Protesters (Bangladesh),Students (Bangladesh),6,,,0,60,Southern Asia,Bangladesh,Barisal,Barisal,Barisal,Barisal,22.705,90.3701,1,Daily Star (Bangladesh),National,"On April 10, students of Barisal University blocked Barisal-Patuakhali highway in Barisal city demanding resignation of Vice Chancellor. The agitation entered the 14th day since it begun. [size=no report]",0,1563366745,BGD
5588027,50,BGD14875,14875,10/04/2019,2019,1,Protests,Peaceful protest,Protesters (Bangladesh),Students (Bangladesh),6,,,0,60,Southern Asia,Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka-Shahbagh,23.7406,90.3943,1,Daily Star (Bangladesh),National,"On April 10, students of Dhaka University staged a protest demonstration at campus (Shahbagh, Dhaka) wearing traditional dresses and demanding acceptability of it in all spaces including offices. [size=no report]",0,1563366745,BGD
5602393,356,IND50199,50199,10/04/2019,2019,1,Riots,Mob violence,Rioters (India),ABVP: Akhil Bharatiya Vidyarthi Parishad; Students (India),5,,,0,50,Southern Asia,India,NCT of Delhi,New Delhi,,Delhi-New Delhi,28.6357,77.2244,1,The Hindu,National,"On 10 April, ABVP members broke down the front gate of the Arts Faculty of Delhi University and forcibly entered the premises in Delhi (NCT of Delhi) to demand a meeting with the Vice-Chancellor. [size=no report]",0,1563366776,IND
5602391,356,IND50197,50197,10/04/2019,2019,1,Strategic developments,Disrupted weapons use,Police Forces of India (2014-) Central Reserve Police Force,Police Forces of India (2014-),1,CPI (Maoist): Communist Party of India (Maoist),,2,12,Southern Asia,India,Bihar,Gaya,Dumaria,Chhakarbandha,24.4999,84.4625,1,Hindustan Times,National,"On 10 April, the CRPF and the police recovered at least four bombs, including three fake improvised explosive devices (IED), from Chhakarbandha government middle school in Gaya district (Bihar). Two country-made bombs were also recovered from a bridge in the same area and defused by the CRPF.",0,1563366776,IND
5602427,356,IND50233,50233,10/04/2019,2019,1,Protests,Protest with intervention,Protesters (India),Students (India),6,Police Forces of India (2014-),,1,16,Southern Asia,India,West Bengal,Kolkata,Kolkata,Kolkata,22.5728,88.3747,1,Telegraph (India),National,"On April 10, students of Presidency University staged a protest at College Street in Kolkata city (Kolkata, West Bengal), against the vandalism in the university led by TMC workers. The protesting students alleged that police beat them up. [size=no report]",0,1563366776,IND
5602423,356,IND50229,50229,10/04/2019,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,State Times (India),Subnational,"On 10 Apr, students of GGM Science and SPMR Commerce colleges staged a protest at GGM Science College in Jammu city (J&K) in response to the earlier killing of a RSS worker and his PSO in Kishtwar town. [size=no report]",0,1563366776,IND
5602418,356,IND50224,50224,10/04/2019,2019,1,Riots,Mob violence,Rioters (India),TMC: Trinamool Congress Party,5,Civilians (India),Students (India); Teachers (India),7,57,Southern Asia,India,West Bengal,Kolkata,Kolkata,Kolkata,22.5728,88.3747,1,News 18 (India),National,"On April 10, TMC workers assaulted students and teachers and vandalized the campus of Presidency University, in Kolkata city (Kolkata, West Bengal). [size=no report]",0,1563366776,IND
5605488,524,NEP5078,5078,10/04/2019,2019,1,Protests,Peaceful protest,Protesters (Nepal),NSU: Nepal Student Union; Students (Nepal),6,,,0,60,Southern Asia,Nepal,Far-Western,Mahakali,Kanchanpur,Bhimdatta,29.0067,80.1696,1,Annapurna Post,National,"On April 10, members of Nepal Student Union (NSU) protested by padlocking the central office of Sudurpaschim University at Bhimduttanagar (Kanchanpur district, Mahakali), The protesters were expressing dissatisfaction over the appointment of new Vice Chancellor when the incumbent Chancellor's tenure had not come to an end. [size=no report]",0,1563366785,NPL
5609726,586,PAK48677,48677,10/04/2019,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Students (Pakistan),6,,,0,60,Southern Asia,Pakistan,Sindh,Dadu,Dadu,Dadu,26.7328,67.7763,1,Pakistan Today,National,"On April 10, students from University of Sindh boycotted classes and staged a protest in Dadu city (Dadu, Sindh), against the university's administration over lack of facilities and alleged corruption in the university finances. [size=no report]",0,1563366791,PAK
5609727,586,PAK48678,48678,10/04/2019,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Students (Pakistan),6,,,0,60,Southern Asia,Pakistan,Punjab,Lahore,Lahore,Lahore-Gulberg,31.5134,74.3467,1,Daily Times (Pakistan),National,"On April 10, students of Forman Christian College staged a protest at the college in Gulberg town (Lahore, Punjab), against the sudden hike in fees for summer internship program. [size=no report]",0,1563366791,PAK
5609734,586,PAK48685,48685,10/04/2019,2019,1,Protests,Peaceful protest,Protesters (Pakistan),,6,,,0,60,Southern Asia,Pakistan,Sindh,Naushahro Feroze,Mehrabpur,Halani,27.0867,68.3153,1,Daily Regional Times (Pakistan),Subnational,"On April 10, residents of Rahimdad Rajpar village held a protest in Halani town (Naushahro Feroze, Sindh), continuing their demand for the reopening of a government school in their village. [size=no report]",0,1563366791,PAK
5535776,300,GRC670,670,10/04/2019,2019,1,Protests,Peaceful protest,Protesters (Greece),Anarchist Group (Greece),6,,,0,60,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,To Vima; Ekathimerini,National,"On 10 April, 50 anarchists wearing crash helmets and wielding iron bars and wooden sticks entered Panteion University during student elections and told students to leave the premises threatening to burn them alive. They scattered fliers that said 'Keep voting - Power is rubbing its hands'. A similar incident occurred at Athens University of Economics and Business. No injuries were reported but the vote was suspended. [Size=50]",0,1561483031,GRC
5131143,710,SAF10940,10940,10/04/2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),Students (South Africa),6,,,0,60,Southern Africa,South Africa,Mpumalanga,Gert Sibande,Govan Mbeki,Evander,-26.4706,29.1097,1,Ridge Times (South Africa),Subnational,"10 April. Learners from the Osizweni Secondary School, Evander, demonstrated outside the school, demanding that teaching hours should be reduced and that maintenance work should be done on school buildings. [size=no report].",0,1555958740,ZAF
5131230,788,TUN5212,5212,10/04/2019,2019,1,Protests,Peaceful protest,Protesters (Tunisia),Students (Tunisia),6,,,0,60,Northern Africa,Tunisia,Monastir,Monastir,,Monastir,35.765,10.812,1,Nessma; Radio Tunisienne,National,"On 10 April 2019, students at the University of Monastir entered into a sit-in in protest against the crisis facing universities in Tunisia. The sit-in ended on 17 April. [size=between 200 and 300]",0,1555958740,TUN
5415905,760,SYR58772,58772,9/04/2019,2019,1,Strategic developments,Arrests,Military Forces of Syria (2000-),,1,Civilians (Syria),,7,17,Middle East,Syria,Rural Damascus,Al Qutayfah,Jirud,Jirud,33.8068,36.7398,1,The Syrian Observatory for Human Rights,Other,"Arrests: As reported on 10 April, 2019, regime forces carried out a security operation during the past 48 hours in Jirud in Rural Damascus, namely in the town's western sector, following anti-regime graffiti at a primary school. 9 young males were arrested.",0,1561470734,SYR
5588020,50,BGD14868,14868,9/04/2019,2019,1,Protests,Peaceful protest,Protesters (Bangladesh),Health Workers (Bangladesh),6,,,0,60,Southern Asia,Bangladesh,Rangpur,Dinajpur,Dinajpur,Dinajpur,25.6274,88.6377,1,Daily Star (Bangladesh),National,"On April 9, doctors and interns at Dinajpur M Abdur Rahim Medical College Hospital staged a demonstration, blocking the entrance of the emergency ward of the government hospital in Dinajpur, against the assault on colleagues by a patient's attendant. [size=no report]",0,1563366745,BGD
5130037,8,ALB383,383,9/04/2019,2019,1,Riots,Violent demonstration,Rioters (Albania),Students (Albania),5,Police Forces of Albania (2017-),,1,15,Europe,Albania,Tirana,Tirana,,Tirana,41.3275,19.8189,1,Albanian Daily News,National,"On 9 April, students from the Agricultural University in Tirana demonstrated against the construction of a school on the territory of their university, where they perform field work. They tried to break the fence around the construction ground and clashed with police. [size=no report]",0,1555422758,ALB
